YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2021,Hawaii,High school graduate,605
2021,Hawaii,Kindergarten,3
2021,Hawaii,Master's degree,167
2021,Hawaii,Middle School,58
2021,Hawaii,Pre-School,476
2021,Hawaii,Professional school degree,22
2021,Hawaii,Some college but no degree,331
2021,Idaho,Associate degree in college,214
2021,Idaho,Bachelor's degree,420
2021,Idaho,Doctorate degree,34
2021,Idaho,Elementary,48
2021,Idaho,High School,171
2021,Idaho,High school graduate,633
2021,Idaho,Kindergarten,4
2021,Idaho,Master's degree,152
2021,Idaho,Middle School,131
2021,Idaho,Pre-School,733
2021,Idaho,Professional school degree,17
2021,Idaho,Some college but no degree,427
2021,Illinois,Associate degree in college,302
2021,Illinois,Bachelor's degree,798
2021,Illinois,Doctorate degree,54
2021,Illinois,Elementary,80
2021,Illinois,High School,270
2021,Illinois,High school graduate,840
2021,Illinois,Kindergarten,11
2021,Illinois,Master's degree,378
2021,Illinois,Middle School,161
2021,Illinois,Pre-School,945
2021,Illinois,Professional school degree,61
2021,Illinois,Some college but no degree,574
2021,Indiana,Associate degree in college,187
2021,Indiana,Bachelor's degree,380
2021,Indiana,Doctorate degree,35
2021,Indiana,Elementary,13
2021,Indiana,High School,180
2021,Indiana,High school graduate,594
2021,Indiana,Kindergarten,3
2021,Indiana,Master's degree,128
2021,Indiana,Middle School,99
2021,Indiana,Pre-School,598
2021,Indiana,Professional school degree,11
2021,Indiana,Some college but no degree,307
2021,Iowa,Associate degree in college,159
2021,Iowa,Bachelor's degree,280
2021,Iowa,Doctorate degree,23
2021,Iowa,Elementary,8
2021,Iowa,High School,107
2021,Iowa,High school graduate,426
2021,Iowa,Kindergarten,8
2021,Iowa,Master's degree,78
2021,Iowa,Middle School,66
2021,Iowa,Pre-School,461
2021,Iowa,Professional school degree,12
2021,Iowa,Some college but no degree,250
2021,Kansas,Associate degree in college,176
2021,Kansas,Bachelor's degree,341
2021,Kansas,Doctorate degree,27
2021,Kansas,Elementary,19
2021,Kansas,High School,115
2021,Kansas,High school graduate,403
2021,Kansas,Kindergarten,3
2021,Kansas,Master's degree,137
2021,Kansas,Middle School,78
2021,Kansas,Pre-School,475
2021,Kansas,Professional school degree,22
2021,Kansas,Some college but no degree,274
2021,Kentucky,Associate degree in college,146
2021,Kentucky,Bachelor's degree,193
2021,Kentucky,Doctorate degree,18
2021,Kentucky,Elementary,11
2021,Kentucky,High School,127
2021,Kentucky,High school graduate,495
2021,Kentucky,Kindergarten,4
2021,Kentucky,Master's degree,107
2021,Kentucky,Middle School,111
2021,Kentucky,Pre-School,431
2021,Kentucky,Professional school degree,24
2021,Kentucky,Some college but no degree,226
2021,Louisiana,Associate degree in college,271
2021,Louisiana,Bachelor's degree,463
2021,Louisiana,Doctorate degree,32
2021,Louisiana,Elementary,44
2021,Louisiana,High School,355
2021,Louisiana,High school graduate,1011
2021,Louisiana,Kindergarten,10
2021,Louisiana,Master's degree,162
2021,Louisiana,Middle School,195
2021,Louisiana,Pre-School,869
2021,Louisiana,Professional school degree,22
2021,Louisiana,Some college but no degree,505
2021,Maine,Associate degree in college,93
2021,Maine,Bachelor's degree,177
2021,Maine,Doctorate degree,16
2021,Maine,Elementary,4
2021,Maine,High School,46
2021,Maine,High school graduate,284
2021,Maine,Master's degree,69
2021,Maine,Middle School,28
2021,Maine,Pre-School,229
2021,Maine,Professional school degree,7
2021,Maine,Some college but no degree,127
2021,Maryland,Associate degree in college,115
2021,Maryland,Bachelor's degree,386
2021,Maryland,Doctorate degree,57
2021,Maryland,Elementary,15
2021,Maryland,High School,101
2021,Maryland,High school graduate,371
2021,Maryland,Kindergarten,4
2021,Maryland,Master's degree,252
2021,Maryland,Middle School,87
2021,Maryland,Pre-School,421
2021,Maryland,Professional school degree,29
2021,Maryland,Some college but no degree,230
2021,Massachusetts,Associate degree in college,194
2021,Massachusetts,Bachelor's degree,624
2021,Massachusetts,Doctorate degree,93
2021,Massachusetts,Elementary,34
2021,Massachusetts,High School,136
2021,Massachusetts,High school graduate,576
2021,Massachusetts,Kindergarten,5
2021,Massachusetts,Master's degree,395
2021,Massachusetts,Middle School,119
2021,Massachusetts,Pre-School,633
2021,Massachusetts,Professional school degree,63
2021,Massachusetts,Some college but no degree,301
2021,Michigan,Associate degree in college,303
2021,Michigan,Bachelor's degree,535
2021,Michigan,Doctorate degree,56
2021,Michigan,Elementary,11
2021,Michigan,High School,214
2021,Michigan,High school graduate,760
2021,Michigan,Kindergarten,8
2021,Michigan,Master's degree,293
2021,Michigan,Middle School,104
2021,Michigan,Pre-School,753
2021,Michigan,Professional school degree,34
2021,Michigan,Some college but no degree,537
2021,Minnesota,Associate degree in college,256
2021,Minnesota,Bachelor's degree,405
2021,Minnesota,Doctorate degree,28
2021,Minnesota,Elementary,12
2021,Minnesota,High School,119
2021,Minnesota,High school graduate,338
2021,Minnesota,Kindergarten,16
2021,Minnesota,Master's degree,132
2021,Minnesota,Middle School,86
2021,Minnesota,Pre-School,449
2021,Minnesota,Professional school degree,21
2021,Minnesota,Some college but no degree,249
2021,Mississippi,Associate degree in college,277
2021,Mississippi,Bachelor's degree,292
2021,Mississippi,Doctorate degree,23
2021,Mississippi,Elementary,19
2021,Mississippi,High School,286
2021,Mississippi,High school graduate,748
2021,Mississippi,Kindergarten,4
2021,Mississippi,Master's degree,141
2021,Mississippi,Middle School,134
2021,Mississippi,Pre-School,597
2021,Mississippi,Professional school degree,21
2021,Mississippi,Some college but no degree,453
2021,Missouri,Associate degree in college,166
2021,Missouri,Bachelor's degree,320
2021,Missouri,Doctorate degree,37
2021,Missouri,Elementary,8
2021,Missouri,High School,138
2021,Missouri,High school graduate,545
2021,Missouri,Kindergarten,3
2021,Missouri,Master's degree,142
2021,Missouri,Middle School,96
2021,Missouri,Pre-School,497
2021,Missouri,Professional school degree,17
2021,Missouri,Some college but no degree,295
2021,Montana,Associate degree in college,204
2021,Montana,Bachelor's degree,455
2021,Montana,Doctorate degree,37
2021,Montana,Elementary,2
2021,Montana,High School,127
2021,Montana,High school graduate,560
2021,Montana,Master's degree,151
2021,Montana,Middle School,90
2021,Montana,Pre-School,592
2021,Montana,Professional school degree,26
2021,Montana,Some college but no degree,389
2021,Nebraska,Associate degree in college,165
2021,Nebraska,Bachelor's degree,359
2021,Nebraska,Doctorate degree,29
2021,Nebraska,Elementary,48
2021,Nebraska,High School,125
2021,Nebraska,High school graduate,361
2021,Nebraska,Kindergarten,8
2021,Nebraska,Master's degree,132
2021,Nebraska,Middle School,82
2021,Nebraska,Pre-School,556
2021,Nebraska,Professional school degree,13
2021,Nebraska,Some college but no degree,284
2021,Nevada,Associate degree in college,202
2021,Nevada,Bachelor's degree,303
2021,Nevada,Doctorate degree,25
2021,Nevada,Elementary,45
2021,Nevada,High School,138
2021,Nevada,High school graduate,557
2021,Nevada,Master's degree,132
2021,Nevada,Middle School,90
2021,Nevada,Pre-School,458
2021,Nevada,Professional school degree,17
2021,Nevada,Some college but no degree,413
2021,New Hampshire,Associate degree in college,169
2021,New Hampshire,Bachelor's degree,373
2021,New Hampshire,Doctorate degree,25
2021,New Hampshire,Elementary,9
2021,New Hampshire,High School,82
2021,New Hampshire,High school graduate,412
2021,New Hampshire,Kindergarten,3
2021,New Hampshire,Master's degree,153
2021,New Hampshire,Middle School,60
2021,New Hampshire,Pre-School,372
2021,New Hampshire,Professional school degree,29
2021,New Hampshire,Some college but no degree,227
2021,New Jersey,Associate degree in college,199
2021,New Jersey,Bachelor's degree,643
2021,New Jersey,Doctorate degree,51
2021,New Jersey,Elementary,34
2021,New Jersey,High School,159
2021,New Jersey,High school graduate,580
2021,New Jersey,Kindergarten,6
2021,New Jersey,Master's degree,347
2021,New Jersey,Middle School,84
2021,New Jersey,Pre-School,576
2021,New Jersey,Professional school degree,40
2021,New Jersey,Some college but no degree,311
2021,New Mexico,Associate degree in college,233
2021,New Mexico,Bachelor's degree,370
2021,New Mexico,Doctorate degree,42
2021,New Mexico,Elementary,77
2021,New Mexico,High School,189
2021,New Mexico,High school graduate,645
2021,New Mexico,Kindergarten,14
2021,New Mexico,Master's degree,196
2021,New Mexico,Middle School,144
2021,New Mexico,Pre-School,533
2021,New Mexico,Professional school degree,29
2021,New Mexico,Some college but no degree,428
2021,New York,Associate degree in college,397
2021,New York,Bachelor's degree,1054
2021,New York,Doctorate degree,106
2021,New York,Elementary,95
2021,New York,High School,392
2021,New York,High school graduate,1276
2021,New York,Kindergarten,16
2021,New York,Master's degree,611
2021,New York,Middle School,219
2021,New York,Pre-School,1091
2021,New York,Professional school degree,65
2021,New York,Some college but no degree,586
2021,North Carolina,Associate degree in college,334
2021,North Carolina,Bachelor's degree,600
2021,North Carolina,Doctorate degree,53
2021,North Carolina,Elementary,57
2021,North Carolina,High School,264
2021,North Carolina,High school graduate,889
2021,North Carolina,Kindergarten,7
2021,North Carolina,Master's degree,275
2021,North Carolina,Middle School,155
2021,North Carolina,Pre-School,811
2021,North Carolina,Professional school degree,22
2021,North Carolina,Some college but no degree,495
2021,North Dakota,Associate degree in college,318
2021,North Dakota,Bachelor's degree,363
2021,North Dakota,Doctorate degree,27
2021,North Dakota,Elementary,6
2021,North Dakota,High School,112
2021,North Dakota,High school graduate,486
2021,North Dakota,Kindergarten,2
2021,North Dakota,Master's degree,98
2021,North Dakota,Middle School,89
2021,North Dakota,Pre-School,622
2021,North Dakota,Professional school degree,22
2021,North Dakota,Some college but no degree,311
2021,Ohio,Associate degree in college,259
2021,Ohio,Bachelor's degree,491
2021,Ohio,Doctorate degree,43
2021,Ohio,Elementary,10
2021,Ohio,High School,240
2021,Ohio,High school graduate,984
2021,Ohio,Kindergarten,10
2021,Ohio,Master's degree,215
2021,Ohio,Middle School,175
2021,Ohio,Pre-School,781
2021,Ohio,Professional school degree,38
2021,Ohio,Some college but no degree,482
2021,Oklahoma,Associate degree in college,171
2021,Oklahoma,Bachelor's degree,352
2021,Oklahoma,Doctorate degree,35
2021,Oklahoma,Elementary,35
2021,Oklahoma,High School,219
2021,Oklahoma,High school graduate,686
2021,Oklahoma,Kindergarten,2
2021,Oklahoma,Master's degree,109
2021,Oklahoma,Middle School,110
2021,Oklahoma,Pre-School,623
2021,Oklahoma,Professional school degree,15
2021,Oklahoma,Some college but no degree,322
2021,Oregon,Associate degree in college,199
2021,Oregon,Bachelor's degree,492
2021,Oregon,Doctorate degree,50
2021,Oregon,Elementary,36
2021,Oregon,High School,153
2021,Oregon,High school graduate,540
2021,Oregon,Kindergarten,13
2021,Oregon,Master's degree,203
2021,Oregon,Middle School,68
2021,Oregon,Pre-School,586
2021,Oregon,Professional school degree,37
2021,Oregon,Some college but no degree,392
2021,Pennsylvania,Associate degree in college,281
2021,Pennsylvania,Bachelor's degree,654
2021,Pennsylvania,Doctorate degree,73
2021,Pennsylvania,Elementary,24
2021,Pennsylvania,High School,223
2021,Pennsylvania,High school graduate,994
2021,Pennsylvania,Kindergarten,8
2021,Pennsylvania,Master's degree,310
2021,Pennsylvania,Middle School,155
2021,Pennsylvania,Pre-School,752
2021,Pennsylvania,Professional school degree,46
2021,Pennsylvania,Some college but no degree,426
2021,Rhode Island,Associate degree in college,106
2021,Rhode Island,Bachelor's degree,288
2021,Rhode Island,Doctorate degree,33
2021,Rhode Island,Elementary,18
2021,Rhode Island,High School,71
2021,Rhode Island,High school graduate,245
2021,Rhode Island,Kindergarten,3
2021,Rhode Island,Master's degree,115
2021,Rhode Island,Middle School,60
2021,Rhode Island,Pre-School,272
2021,Rhode Island,Professional school degree,9
2021,Rhode Island,Some college but no degree,114
2021,South Carolina,Associate degree in college,234
2021,South Carolina,Bachelor's degree,402
2021,South Carolina,Doctorate degree,33
2021,South Carolina,Elementary,22
2021,South Carolina,High School,182
2021,South Carolina,High school graduate,693
2021,South Carolina,Kindergarten,2
2021,South Carolina,Master's degree,181
2021,South Carolina,Middle School,117
2021,South Carolina,Pre-School,558
2021,South Carolina,Professional school degree,12
2021,South Carolina,Some college but no degree,329
2021,South Dakota,Associate degree in college,223
2021,South Dakota,Bachelor's degree,253
2021,South Dakota,Doctorate degree,22
2021,South Dakota,Elementary,7
2021,South Dakota,High School,107
2021,South Dakota,High school graduate,318
2021,South Dakota,Kindergarten,3
2021,South Dakota,Master's degree,76
2021,South Dakota,Middle School,74
2021,South Dakota,Pre-School,473
2021,South Dakota,Professional school degree,10
2021,South Dakota,Some college but no degree,222
2021,Tennessee,Associate degree in college,233
2021,Tennessee,Bachelor's degree,411
2021,Tennessee,Doctorate degree,36
2021,Tennessee,Elementary,27
2021,Tennessee,High School,245
2021,Tennessee,High school graduate,764
2021,Tennessee,Kindergarten,1
2021,Tennessee,Master's degree,181
2021,Tennessee,Middle School,112
2021,Tennessee,Pre-School,685
2021,Tennessee,Professional school degree,25
2021,Tennessee,Some college but no degree,377
2021,Texas,Associate degree in college,685
2021,Texas,Bachelor's degree,1531
2021,Texas,Doctorate degree,111
2021,Texas,Elementary,267
2021,Texas,High School,790
2021,Texas,High school graduate,1935
2021,Texas,Kindergarten,42
2021,Texas,Master's degree,597
2021,Texas,Middle School,505
2021,Texas,Pre-School,2216
2021,Texas,Professional school degree,63
2021,Texas,Some college but no degree,1263
2021,Utah,Associate degree in college,219
2021,Utah,Bachelor's degree,435
2021,Utah,Doctorate degree,32
2021,Utah,Elementary,14
2021,Utah,High School,184
2021,Utah,High school graduate,444
2021,Utah,Kindergarten,4
2021,Utah,Master's degree,192
2021,Utah,Middle School,105
2021,Utah,Pre-School,857
2021,Utah,Professional school degree,25
2021,Utah,Some college but no degree,419
2021,Vermont,Associate degree in college,136
2021,Vermont,Bachelor's degree,390
2021,Vermont,Doctorate degree,39
2021,Vermont,Elementary,4
2021,Vermont,High School,101
2021,Vermont,High school graduate,396
2021,Vermont,Master's degree,169
2021,Vermont,Middle School,53
2021,Vermont,Pre-School,379
2021,Vermont,Professional school degree,37
2021,Vermont,Some college but no degree,199
2021,Virginia,Associate degree in college,187
2021,Virginia,Bachelor's degree,588
2021,Virginia,Doctorate degree,67
2021,Virginia,Elementary,40
2021,Virginia,High School,181
2021,Virginia,High school graduate,544
2021,Virginia,Kindergarten,6
2021,Virginia,Master's degree,324
